id,cluster
766197149,1
766197150,0
766197151,0
766197152,1
766197153,1
766197154,0
766197155,1
766197156,0
766197157,0
766197158,0
766197159,0
766197160,0
766197161,1
766197162,0
766197163,0
766197164,0
766197165,1
766197166,2
766197167,1
766197168,2
766197169,2
766197170,2
766197171,0
766197172,1
766197173,1
766197174,0
766197175,1
766197176,1
766197177,1
766197178,3
766197179,3
766197180,1
766197181,1
766197182,1
766197183,0
766197184,0
766197185,0
766197187,1
766197188,1
766197189,1
766197190,0
766197191,0
766197192,1
766197193,1
766197194,1
766197195,1
766197196,1
766197197,0
766197198,3
766197199,0
766197200,1
766197201,0
766197202,1
766197203,0
766197204,1
766197205,0
766197206,3
766197207,1
766197208,1
766197209,1
766197210,1
766197211,2
766197212,1
766197213,0
766197214,1
766197215,0
766197216,1
766197217,1
766197218,3
766197219,1
766197220,1
766197221,1
766197222,1
766197223,0
766197224,0
766197225,1
766197226,1
766197227,0
766197228,0
766197229,2
766197230,1
766197231,0
766197232,1
766197233,1
766197234,1
766197235,0
766197236,1
766197237,0
766197238,1
766197239,1
766197240,1
766197241,1
766197242,0
766197243,0
766197244,3
766197245,1
766197246,0
766197247,2
766197248,1
766197249,3
766197250,1
766197251,1
766197252,2
766197253,1
766197254,1
766197255,1
766197256,1
766197257,3
766197258,1
766197259,1
766197260,1
766197261,1
766197262,0
766197263,0
766197264,1
766197265,0
766197266,1
766197267,2
766197268,1
766197269,1
766197270,1
766197271,0
766197272,1
766197273,1
766197274,3
766197275,1
766197276,1
766197277,0
766197278,1
766197279,1
766197280,1
766197281,0
766197282,0
766197283,0
766197284,1
766197285,1
766197286,3
766197287,3
766197288,1
766197289,0
766197290,0
766197291,1
766197292,0
766197293,3
766197294,1
766197295,1
766197296,1
766197297,0
766197298,1
766197299,1
766197300,1
766197301,0
766197302,1
766197303,1
766197304,1
766197305,0
766197306,3
766197307,3
766197308,0
766197309,1
766197310,1
766197311,0
766197312,1
766197313,1
766197314,1
766197315,0
766197316,0
766197317,1
766197318,1
766197319,1
766197320,1
766197321,1
766197322,0
766197323,1
766197324,3
766197325,1
766197326,3
766197327,3
766197328,2
766197329,0
766197330,0
766197331,1
766197332,0
766197333,0
766197334,0
766197335,3
766197336,1
766197337,1
766197338,0
766197339,1
766197340,1
766197341,1
766197342,0
766197343,2
766197344,1
766197345,1
766197346,0
766197347,1
766197348,2
766197349,1
766197350,1
766197351,1
766197352,2
766197353,1
766197354,1
766197355,1
766197356,1
766197357,0
766197358,0
766197359,1
766197360,1
766197361,1
766197362,1
766197363,1
766197364,0
766197365,1
766197366,3
766197367,3
766197368,0
766197369,0
766197370,3
766197371,1
766197372,1
766197373,1
766197374,1
766197375,3
766197376,1
766197377,1
766197378,1
766197379,1
766197380,1
766197381,0
766197382,1
766197383,0
766197384,0
766197385,2
766197386,1
766197387,2
766197388,1
766197389,3
766197390,2
766197391,0
766197392,3
766197393,3
766197394,3
766197395,2
766197396,0
766197397,0
766197398,0
766197399,3
766197400,1
766197401,0
766197402,0
766197403,1
766197404,1
766197405,1
766197406,1
766197407,1
766197408,1
766197409,0
766197410,1
766197411,1
766197412,1
766197413,3
766197414,1
766197415,1
766197416,1
766197417,0
766197418,3
766197419,0
766197420,1
766197421,3
766197422,0
766197423,0
766197424,0
766197425,0
766197426,0
766197427,3
766197428,3
766197429,1
766197430,1
766197431,0
766197432,1
766197433,0
766197434,1
766197435,3
766197436,1
766197437,1
766197438,1
766197439,0
766197440,1
766197441,1
766197442,0
766197443,0
766197444,2
766197445,0
766197446,0
766197447,1
766197448,1
766197449,0
766197450,1
766197451,0
766197452,0
766197453,0
766197454,3
766197455,0
766197456,2
766197457,1
766197458,0
766197459,3
766197460,1
766197461,1
766197462,1
766197463,1
766197464,1
766197465,0
766197466,3
766197467,1
766197468,3
766197469,3
766197470,0
766197471,0
766197472,0
766197473,0
766197474,0
766197475,1
766197476,0
766197477,0
766197478,1
766197479,1
766197480,0
766197481,3
766197482,3
766197483,1
766197484,1
766197485,1
766197486,1
