id,cluster
766197149,27
766197150,15
766197151,28
766197152,41
766197153,27
766197154,17
766197155,16
766197156,29
766197157,29
766197158,5
766197159,25
766197160,38
766197161,36
766197162,34
766197163,17
766197164,34
766197165,24
766197166,22
766197167,1
766197168,10
766197169,22
766197170,22
766197171,2
766197172,4
766197173,1
766197174,17
766197175,44
766197176,9
766197177,41
766197178,3
766197179,13
766197180,32
766197181,44
766197182,41
766197183,17
766197184,2
766197185,15
766197187,4
766197188,4
766197189,40
766197190,45
766197191,2
766197192,33
766197193,16
766197194,44
766197195,44
766197196,50
766197197,8
766197198,3
766197199,34
766197200,37
766197201,34
766197202,20
766197203,34
766197204,56
766197205,2
766197206,13
766197207,9
766197208,20
766197209,56
766197210,4
766197211,10
766197212,50
766197213,29
766197214,36
766197215,12
766197216,14
766197217,36
766197218,13
766197219,20
766197220,4
766197221,16
766197222,24
766197223,53
766197224,38
766197225,44
766197226,51
766197227,38
766197228,38
766197229,11
766197230,27
766197231,34
766197232,24
766197233,48
766197234,20
766197235,29
766197236,16
766197237,17
766197238,36
766197239,48
766197240,35
766197241,37
766197242,5
766197243,55
766197244,13
766197245,4
766197246,29
766197247,11
766197248,4
766197249,3
766197250,32
766197251,56
766197252,11
766197253,40
766197254,47
766197255,24
766197256,24
766197257,13
766197258,24
766197259,32
766197260,24
766197261,41
766197262,53
766197263,38
766197264,36
766197265,5
766197266,9
766197267,11
766197268,51
766197269,56
766197270,24
766197271,58
766197272,14
766197273,56
766197274,13
766197275,16
766197276,50
766197277,45
766197278,1
766197279,20
766197280,35
766197281,2
766197282,39
766197283,15
766197284,37
766197285,44
766197286,13
766197287,3
766197288,48
766197289,34
766197290,17
766197291,20
766197292,58
766197293,13
766197294,41
766197295,35
766197296,35
766197297,53
766197298,27
766197299,16
766197300,44
766197301,8
766197302,40
766197303,9
766197304,35
766197305,28
766197306,13
766197307,13
766197308,17
766197309,27
766197310,41
766197311,58
766197312,50
766197313,40
766197314,9
766197315,28
766197316,2
766197317,56
766197318,9
766197319,56
766197320,56
766197321,36
766197322,17
766197323,14
766197324,3
766197325,36
766197326,3
766197327,3
766197328,31
766197329,34
766197330,18
766197331,50
766197332,29
766197333,7
766197334,34
766197335,3
766197336,1
766197337,36
766197338,43
766197339,1
766197340,41
766197341,50
766197342,8
766197343,11
766197344,37
766197345,56
766197346,17
766197347,20
766197348,11
766197349,47
766197350,9
766197351,20
766197352,11
766197353,56
766197354,44
766197355,32
766197356,56
766197357,29
766197358,53
766197359,41
766197360,40
766197361,20
766197362,56
766197363,24
766197364,21
766197365,40
766197366,13
766197367,3
766197368,2
766197369,2
766197370,3
766197371,27
766197372,41
766197373,35
766197374,14
766197375,3
766197376,36
766197377,32
766197378,24
766197379,32
766197380,20
766197381,17
766197382,24
766197383,38
766197384,29
766197385,11
766197386,4
766197387,11
766197388,35
766197389,3
766197390,11
766197391,29
766197392,3
766197393,13
766197394,13
766197395,11
766197396,28
766197397,17
766197398,2
766197399,13
766197400,44
766197401,17
766197402,15
766197403,36
766197404,16
766197405,20
766197406,50
766197407,51
766197408,20
766197409,15
766197410,48
766197411,56
766197412,50
766197413,13
766197414,35
766197415,35
766197416,4
766197417,34
766197418,13
766197419,12
766197420,44
766197421,13
766197422,34
766197423,7
766197424,55
766197425,58
766197426,18
766197427,3
766197428,3
766197429,32
766197430,40
766197431,55
766197432,4
766197433,58
766197434,36
766197435,3
766197436,59
766197437,40
766197438,37
766197439,58
766197440,16
766197441,51
766197442,8
766197443,34
766197444,11
766197445,17
766197446,38
766197447,24
766197448,48
766197449,12
766197450,50
766197451,26
766197452,34
766197453,54
766197454,13
766197455,5
766197456,11
766197457,27
766197458,28
766197459,13
766197460,33
766197461,24
766197462,44
766197463,40
766197464,59
766197465,2
766197466,3
766197467,51
766197468,3
766197469,3
766197470,8
766197471,38
766197472,8
766197473,29
766197474,5
766197475,18
766197476,8
766197477,58
766197478,4
766197479,1
766197480,34
766197481,3
766197482,3
766197483,27
766197484,36
766197485,44
766197486,48
