id,cluster
766197149,32
766197150,35
766197151,25
766197152,27
766197153,59
766197154,59
766197155,55
766197156,2
766197157,8
766197158,35
766197159,40
766197160,30
766197161,48
766197162,7
766197163,58
766197164,9
766197165,51
766197166,48
766197167,57
766197168,29
766197169,11
766197170,28
766197171,29
766197172,52
766197173,7
766197174,9
766197175,41
766197176,11
766197177,11
766197178,3
766197179,29
766197180,39
766197181,29
766197182,52
766197183,58
766197184,11
766197185,35
766197187,49
766197188,7
766197189,38
766197190,11
766197191,55
766197192,9
766197193,48
766197194,59
766197195,35
766197196,18
766197197,15
766197198,59
766197199,56
766197200,13
766197201,59
766197202,23
766197203,25
766197204,13
766197205,28
766197206,24
766197207,28
766197208,8
766197209,35
766197210,2
766197211,23
766197212,36
766197213,37
766197214,7
766197215,24
766197216,2
766197217,37
766197218,40
766197219,3
766197220,7
766197221,8
766197222,8
766197223,8
766197224,8
766197225,24
766197226,7
766197227,32
766197228,37
766197229,34
766197230,42
766197231,36
766197232,51
766197233,37
766197234,35
766197235,57
766197236,19
766197237,32
766197238,17
766197239,17
766197240,17
766197241,17
766197242,2
766197243,7
766197244,14
766197245,22
766197246,57
766197247,34
766197248,22
766197249,37
766197250,54
766197251,9
766197252,36
766197253,43
766197254,39
766197255,8
766197256,39
766197257,24
766197258,24
766197259,49
766197260,59
766197261,14
766197262,8
766197263,32
766197264,8
766197265,24
766197266,39
766197267,57
766197268,4
766197269,27
766197270,44
766197271,55
766197272,10
766197273,24
766197274,7
766197275,49
766197276,47
766197277,29
766197278,56
766197279,47
766197280,7
766197281,8
766197282,35
766197283,8
766197284,59
766197285,48
766197286,24
766197287,58
766197288,37
766197289,8
766197290,58
766197291,28
766197292,29
766197293,7
766197294,11
766197295,8
766197296,12
766197297,11
766197298,56
766197299,39
766197300,8
766197301,8
766197302,8
766197303,57
766197304,12
766197305,30
766197306,14
766197307,39
766197308,10
766197309,8
766197310,59
766197311,14
766197312,0
766197313,58
766197314,2
766197315,21
766197316,8
766197317,51
766197318,20
766197319,48
766197320,56
766197321,48
766197322,31
766197323,14
766197324,51
766197325,56
766197326,24
766197327,1
766197328,10
766197329,36
766197330,54
766197331,24
766197332,2
766197333,9
766197334,42
766197335,57
766197336,5
766197337,24
766197338,16
766197339,8
766197340,7
766197341,59
766197342,33
766197343,24
766197344,33
766197345,35
766197346,8
766197347,18
766197348,45
766197349,35
766197350,57
766197351,36
766197352,54
766197353,4
766197354,36
766197355,23
766197356,7
766197357,2
766197358,59
766197359,51
766197360,10
766197361,17
766197362,7
766197363,51
766197364,28
766197365,8
766197366,32
766197367,8
766197368,59
766197369,36
766197370,14
766197371,7
766197372,59
766197373,59
766197374,2
766197375,8
766197376,8
766197377,5
766197378,51
766197379,51
766197380,8
766197381,36
766197382,44
766197383,48
766197384,8
766197385,34
766197386,8
766197387,34
766197388,29
766197389,30
766197390,34
766197391,2
766197392,55
766197393,29
766197394,24
766197395,12
766197396,55
766197397,36
766197398,28
766197399,43
766197400,59
766197401,58
766197402,32
766197403,8
766197404,7
766197405,7
766197406,35
766197407,24
766197408,26
766197409,0
766197410,20
766197411,47
766197412,23
766197413,38
766197414,26
766197415,59
766197416,24
766197417,55
766197418,33
766197419,19
766197420,55
766197421,49
766197422,8
766197423,54
766197424,23
766197425,24
766197426,38
766197427,29
766197428,48
766197429,59
766197430,33
766197431,28
766197432,54
766197433,57
766197434,59
766197435,2
766197436,57
766197437,12
766197438,7
766197439,59
766197440,58
766197441,29
766197442,3
766197443,28
766197444,29
766197445,12
766197446,37
766197447,51
766197448,20
766197449,19
766197450,29
766197451,26
766197452,55
766197453,24
766197454,24
766197455,7
766197456,51
766197457,24
766197458,24
766197459,21
766197460,49
766197461,51
766197462,59
766197463,29
766197464,59
766197465,52
766197466,8
766197467,29
766197468,28
766197469,55
766197470,35
766197471,8
766197472,35
766197473,57
766197474,24
766197475,7
766197476,51
766197477,24
766197478,51
766197479,8
766197480,11
766197481,36
766197482,24
766197483,40
766197484,2
766197485,35
766197486,15
